id,title,author,year,publisher,genre,rating,pages,language,description
1523,Book Title 1523,Author 23,1994,Publisher 3,Fiction,2.9,625,Chinese,Description for book 1523...
1524,Book Title 1524,Author 24,1974,Publisher 4,Thriller,3.4,797,French,Description for book 1524...
1525,Book Title 1525,Author 25,2021,Publisher 5,Mystery,2.9,284,Chinese,Description for book 1525...
1526,Book Title 1526,Author 26,1976,Publisher 6,Mystery,3.8,209,English,Description for book 1526...
1527,Book Title 1527,Author 27,1944,Publisher 7,Romance,3.6,202,German,Description for book 1527...
1528,Book Title 1528,Author 28,1968,Publisher 8,Fiction,4.4,617,English,Description for book 1528...
1529,Book Title 1529,Author 29,1989,Publisher 9,Non-Fiction,3.7,184,German,Description for book 1529...
1530,Book Title 1530,Author 30,1972,Publisher 10,Horror,2.6,342,Spanish,Description for book 1530...
1531,Book Title 1531,Author 31,1928,Publisher 11,Biography,1.5,640,French,Description for book 1531...
1532,Book Title 1532,Author 32,1954,Publisher 12,Thriller,3.7,262,Spanish,Description for book 1532...
1533,Book Title 1533,Author 33,1904,Publisher 13,Biography,2.6,484,Spanish,Description for book 1533...
1534,Book Title 1534,Author 34,2015,Publisher 14,Romance,1.4,724,Spanish,Description for book 1534...
1535,Book Title 1535,Author 35,2004,Publisher 15,Thriller,2.0,738,Spanish,Description for book 1535...
1536,Book Title 1536,Author 36,1953,Publisher 16,Fantasy,1.0,480,Spanish,Description for book 1536...
1537,Book Title 1537,Author 37,1960,Publisher 17,Romance,1.3,472,Spanish,Description for book 1537...
1538,Book Title 1538,Author 38,1979,Publisher 18,Biography,1.2,700,German,Description for book 1538...
1539,Book Title 1539,Author 39,1936,Publisher 19,Horror,1.5,397,Chinese,Description for book 1539...
1540,Book Title 1540,Author 40,1909,Publisher 0,Fantasy,2.1,420,English,Description for book 1540...
1541,Book Title 1541,Author 41,1959,Publisher 1,Horror,4.4,400,Spanish,Description for book 1541...
1542,Book Title 1542,Author 42,1963,Publisher 2,Horror,2.1,445,French,Description for book 1542...
1543,Book Title 1543,Author 43,1983,Publisher 3,Mystery,4.2,156,French,Description for book 1543...
1544,Book Title 1544,Author 44,1962,Publisher 4,Fantasy,4.2,621,Chinese,Description for book 1544...
1545,Book Title 1545,Author 45,1973,Publisher 5,Romance,3.9,563,English,Description for book 1545...
1546,Book Title 1546,Author 46,1923,Publisher 6,Horror,4.1,471,Chinese,Description for book 1546...
1547,Book Title 1547,Author 47,1927,Publisher 7,Non-Fiction,1.3,461,Spanish,Description for book 1547...
1548,Book Title 1548,Author 48,1953,Publisher 8,Non-Fiction,1.4,452,Chinese,Description for book 1548...
1549,Book Title 1549,Author 49,1986,Publisher 9,Fantasy,3.2,419,German,Description for book 1549...
1550,Book Title 1550,Author 50,2014,Publisher 10,Fantasy,3.4,376,French,Description for book 1550...
1551,Book Title 1551,Author 51,1948,Publisher 11,Thriller,3.7,320,English,Description for book 1551...
1552,Book Title 1552,Author 52,1965,Publisher 12,Fiction,2.3,296,German,Description for book 1552...
1553,Book Title 1553,Author 53,2014,Publisher 13,Biography,1.9,687,English,Description for book 1553...
1554,Book Title 1554,Author 54,1984,Publisher 14,Fantasy,4.6,559,English,Description for book 1554...
1555,Book Title 1555,Author 55,1958,Publisher 15,Fantasy,2.4,395,Spanish,Description for book 1555...
1556,Book Title 1556,Author 56,2014,Publisher 16,Thriller,3.3,767,English,Description for book 1556...
1557,Book Title 1557,Author 57,2020,Publisher 17,Thriller,4.1,340,English,Description for book 1557...
1558,Book Title 1558,Author 58,1985,Publisher 18,Romance,2.8,155,French,Description for book 1558...
1559,Book Title 1559,Author 59,2004,Publisher 19,Non-Fiction,1.3,754,Chinese,Description for book 1559...
1560,Book Title 1560,Author 60,1923,Publisher 0,Mystery,2.2,588,German,Description for book 1560...
1561,Book Title 1561,Author 61,1975,Publisher 1,Thriller,1.7,776,French,Description for book 1561...
1562,Book Title 1562,Author 62,1933,Publisher 2,Horror,3.4,401,Chinese,Description for book 1562...
1563,Book Title 1563,Author 63,1964,Publisher 3,Fiction,1.6,399,English,Description for book 1563...
1564,Book Title 1564,Author 64,2018,Publisher 4,Fiction,1.5,265,Chinese,Description for book 1564...
1565,Book Title 1565,Author 65,1955,Publisher 5,Horror,3.6,461,English,Description for book 1565...
1566,Book Title 1566,Author 66,1987,Publisher 6,Romance,3.5,680,Chinese,Description for book 1566...
1567,Book Title 1567,Author 67,1932,Publisher 7,Mystery,1.6,697,Spanish,Description for book 1567...
1568,Book Title 1568,Author 68,1966,Publisher 8,Science Fiction,2.7,168,Spanish,Description for book 1568...
1569,Book Title 1569,Author 69,1967,Publisher 9,Fiction,1.2,717,Spanish,Description for book 1569...
1570,Book Title 1570,Author 70,1980,Publisher 10,Thriller,4.6,796,Spanish,Description for book 1570...
1571,Book Title 1571,Author 71,1958,Publisher 11,Horror,4.3,103,Spanish,Description for book 1571...
1572,Book Title 1572,Author 72,2016,Publisher 12,Non-Fiction,3.0,744,Chinese,Description for book 1572...
1573,Book Title 1573,Author 73,1917,Publisher 13,Science Fiction,1.2,730,French,Description for book 1573...
1574,Book Title 1574,Author 74,1978,Publisher 14,Fantasy,3.6,459,Spanish,Description for book 1574...
1575,Book Title 1575,Author 75,1998,Publisher 15,Romance,3.0,454,German,Description for book 1575...
1576,Book Title 1576,Author 76,1920,Publisher 16,Science Fiction,4.9,400,French,Description for book 1576...
1577,Book Title 1577,Author 77,1987,Publisher 17,Horror,1.6,515,Spanish,Description for book 1577...
1578,Book Title 1578,Author 78,1928,Publisher 18,Fiction,1.5,369,German,Description for book 1578...
1579,Book Title 1579,Author 79,1912,Publisher 19,Fiction,4.3,162,Chinese,Description for book 1579...
1580,Book Title 1580,Author 80,2007,Publisher 0,Romance,2.6,438,German,Description for book 1580...
1581,Book Title 1581,Author 81,1945,Publisher 1,Horror,2.1,558,Spanish,Description for book 1581...
1582,Book Title 1582,Author 82,1942,Publisher 2,Biography,1.6,213,German,Description for book 1582...
1583,Book Title 1583,Author 83,1909,Publisher 3,Fiction,3.5,766,English,Description for book 1583...
1584,Book Title 1584,Author 84,1984,Publisher 4,Horror,1.8,234,Chinese,Description for book 1584...
1585,Book Title 1585,Author 85,2010,Publisher 5,Romance,1.4,404,German,Description for book 1585...
1586,Book Title 1586,Author 86,1940,Publisher 6,Mystery,2.6,441,German,Description for book 1586...
1587,Book Title 1587,Author 87,1968,Publisher 7,Thriller,4.5,265,Spanish,Description for book 1587...
1588,Book Title 1588,Author 88,1943,Publisher 8,Fiction,2.0,612,Spanish,Description for book 1588...
1589,Book Title 1589,Author 89,1916,Publisher 9,Science Fiction,2.3,484,Chinese,Description for book 1589...
1590,Book Title 1590,Author 90,1928,Publisher 10,Horror,2.4,108,French,Description for book 1590...
1591,Book Title 1591,Author 91,1914,Publisher 11,Mystery,3.2,498,French,Description for book 1591...
1592,Book Title 1592,Author 92,1909,Publisher 12,Science Fiction,3.4,739,German,Description for book 1592...
1593,Book Title 1593,Author 93,1947,Publisher 13,Science Fiction,2.2,288,English,Description for book 1593...
1594,Book Title 1594,Author 94,1996,Publisher 14,Fantasy,3.4,587,Chinese,Description for book 1594...
1595,Book Title 1595,Author 95,1981,Publisher 15,Horror,3.8,211,French,Description for book 1595...
1596,Book Title 1596,Author 96,1952,Publisher 16,Biography,3.2,172,French,Description for book 1596...
1597,Book Title 1597,Author 97,1902,Publisher 17,Horror,1.0,121,English,Description for book 1597...
1598,Book Title 1598,Author 98,1948,Publisher 18,Romance,2.7,104,Chinese,Description for book 1598...
1599,Book Title 1599,Author 99,1973,Publisher 19,Fantasy,3.1,419,Chinese,Description for book 1599...
1600,Book Title 1600,Author 0,1942,Publisher 0,Fiction,2.0,450,French,Description for book 1600...
1601,Book Title 1601,Author 1,1903,Publisher 1,Non-Fiction,2.6,731,Spanish,Description for book 1601...
1602,Book Title 1602,Author 2,1934,Publisher 2,Non-Fiction,2.7,653,English,Description for book 1602...
1603,Book Title 1603,Author 3,1972,Publisher 3,Mystery,2.2,336,French,Description for book 1603...
1604,Book Title 1604,Author 4,1973,Publisher 4,Romance,4.3,678,French,Description for book 1604...
1605,Book Title 1605,Author 5,1928,Publisher 5,Biography,1.9,420,English,Description for book 1605...
1606,Book Title 1606,Author 6,2003,Publisher 6,Fiction,3.6,490,Chinese,Description for book 1606...
1607,Book Title 1607,Author 7,1987,Publisher 7,Biography,1.5,512,Chinese,Description for book 1607...
1608,Book Title 1608,Author 8,1973,Publisher 8,Biography,1.9,592,French,Description for book 1608...
1609,Book Title 1609,Author 9,1903,Publisher 9,Horror,3.6,262,Chinese,Description for book 1609...
1610,Book Title 1610,Author 10,2007,Publisher 10,Biography,2.0,784,English,Description for book 1610...
1611,Book Title 1611,Author 11,1917,Publisher 11,Fantasy,3.9,331,English,Description for book 1611...
1612,Book Title 1612,Author 12,1986,Publisher 12,Fiction,1.5,136,Chinese,Description for book 1612...
1613,Book Title 1613,Author 13,1979,Publisher 13,Horror,2.8,717,German,Description for book 1613...
1614,Book Title 1614,Author 14,1952,Publisher 14,Horror,2.1,796,German,Description for book 1614...
1615,Book Title 1615,Author 15,1909,Publisher 15,Mystery,3.4,185,Spanish,Description for book 1615...
1616,Book Title 1616,Author 16,2017,Publisher 16,Non-Fiction,2.1,672,French,Description for book 1616...
1617,Book Title 1617,Author 17,1915,Publisher 17,Fiction,3.6,605,Chinese,Description for book 1617...
1618,Book Title 1618,Author 18,1978,Publisher 18,Fantasy,1.3,327,Chinese,Description for book 1618...
1619,Book Title 1619,Author 19,1908,Publisher 19,Biography,2.4,103,French,Description for book 1619...
1620,Book Title 1620,Author 20,2022,Publisher 0,Mystery,3.6,113,Chinese,Description for book 1620...
1621,Book Title 1621,Author 21,1974,Publisher 1,Science Fiction,3.9,197,Chinese,Description for book 1621...
1622,Book Title 1622,Author 22,1985,Publisher 2,Fiction,2.9,662,Chinese,Description for book 1622...
1623,Book Title 1623,Author 23,2006,Publisher 3,Science Fiction,4.6,764,Chinese,Description for book 1623...
1624,Book Title 1624,Author 24,2016,Publisher 4,Fiction,4.0,130,French,Description for book 1624...
1625,Book Title 1625,Author 25,1970,Publisher 5,Non-Fiction,3.5,265,German,Description for book 1625...
1626,Book Title 1626,Author 26,1967,Publisher 6,Non-Fiction,2.5,177,German,Description for book 1626...
1627,Book Title 1627,Author 27,1999,Publisher 7,Fantasy,1.7,508,Chinese,Description for book 1627...
1628,Book Title 1628,Author 28,1982,Publisher 8,Non-Fiction,3.5,121,Chinese,Description for book 1628...
1629,Book Title 1629,Author 29,1924,Publisher 9,Non-Fiction,5.0,508,English,Description for book 1629...
1630,Book Title 1630,Author 30,2015,Publisher 10,Romance,2.5,550,German,Description for book 1630...
1631,Book Title 1631,Author 31,1946,Publisher 11,Mystery,1.5,572,German,Description for book 1631...
1632,Book Title 1632,Author 32,1999,Publisher 12,Mystery,2.6,323,French,Description for book 1632...
1633,Book Title 1633,Author 33,2000,Publisher 13,Fantasy,2.5,134,German,Description for book 1633...
1634,Book Title 1634,Author 34,1928,Publisher 14,Horror,3.9,164,Spanish,Description for book 1634...
1635,Book Title 1635,Author 35,1988,Publisher 15,Romance,3.7,458,Chinese,Description for book 1635...
1636,Book Title 1636,Author 36,1911,Publisher 16,Non-Fiction,3.2,164,Chinese,Description for book 1636...
1637,Book Title 1637,Author 37,1924,Publisher 17,Horror,2.8,682,Spanish,Description for book 1637...
1638,Book Title 1638,Author 38,1967,Publisher 18,Romance,4.3,450,French,Description for book 1638...
1639,Book Title 1639,Author 39,1964,Publisher 19,Thriller,3.7,711,French,Description for book 1639...
1640,Book Title 1640,Author 40,2000,Publisher 0,Horror,3.1,380,French,Description for book 1640...
1641,Book Title 1641,Author 41,1934,Publisher 1,Fiction,2.6,645,Spanish,Description for book 1641...
1642,Book Title 1642,Author 42,1961,Publisher 2,Fiction,1.2,530,French,Description for book 1642...
1643,Book Title 1643,Author 43,1986,Publisher 3,Mystery,1.3,140,Spanish,Description for book 1643...
1644,Book Title 1644,Author 44,1978,Publisher 4,Fiction,4.9,675,French,Description for book 1644...
1645,Book Title 1645,Author 45,1926,Publisher 5,Fiction,4.9,159,English,Description for book 1645...
1646,Book Title 1646,Author 46,1911,Publisher 6,Fantasy,1.3,565,Chinese,Description for book 1646...
1647,Book Title 1647,Author 47,1973,Publisher 7,Non-Fiction,4.3,554,Spanish,Description for book 1647...
1648,Book Title 1648,Author 48,1982,Publisher 8,Science Fiction,3.0,762,German,Description for book 1648...
1649,Book Title 1649,Author 49,1963,Publisher 9,Romance,1.6,641,German,Description for book 1649...
1650,Book Title 1650,Author 50,2011,Publisher 10,Romance,1.4,631,German,Description for book 1650...
1651,Book Title 1651,Author 51,1946,Publisher 11,Thriller,3.8,762,Chinese,Description for book 1651...
1652,Book Title 1652,Author 52,1971,Publisher 12,Science Fiction,2.4,720,Spanish,Description for book 1652...
1653,Book Title 1653,Author 53,1962,Publisher 13,Science Fiction,2.9,326,English,Description for book 1653...
1654,Book Title 1654,Author 54,2013,Publisher 14,Fantasy,4.4,307,Chinese,Description for book 1654...
1655,Book Title 1655,Author 55,1994,Publisher 15,Science Fiction,1.5,352,Spanish,Description for book 1655...
1656,Book Title 1656,Author 56,1908,Publisher 16,Thriller,4.6,617,French,Description for book 1656...
1657,Book Title 1657,Author 57,2003,Publisher 17,Fiction,2.3,705,Chinese,Description for book 1657...
1658,Book Title 1658,Author 58,1912,Publisher 18,Horror,3.2,336,German,Description for book 1658...
1659,Book Title 1659,Author 59,1960,Publisher 19,Science Fiction,3.9,308,Chinese,Description for book 1659...
1660,Book Title 1660,Author 60,2007,Publisher 0,Science Fiction,2.8,202,English,Description for book 1660...
1661,Book Title 1661,Author 61,1995,Publisher 1,Fantasy,4.4,529,Chinese,Description for book 1661...
1662,Book Title 1662,Author 62,1961,Publisher 2,Biography,2.4,310,Chinese,Description for book 1662...
1663,Book Title 1663,Author 63,2014,Publisher 3,Non-Fiction,1.6,524,Chinese,Description for book 1663...
1664,Book Title 1664,Author 64,2013,Publisher 4,Biography,3.0,497,Spanish,Description for book 1664...
1665,Book Title 1665,Author 65,2010,Publisher 5,Romance,2.0,674,French,Description for book 1665...
1666,Book Title 1666,Author 66,1978,Publisher 6,Romance,4.0,760,English,Description for book 1666...
1667,Book Title 1667,Author 67,1912,Publisher 7,Science Fiction,4.3,776,French,Description for book 1667...
1668,Book Title 1668,Author 68,1972,Publisher 8,Fiction,4.7,515,English,Description for book 1668...
1669,Book Title 1669,Author 69,1922,Publisher 9,Mystery,4.3,335,Spanish,Description for book 1669...
1670,Book Title 1670,Author 70,1903,Publisher 10,Thriller,3.3,225,Spanish,Description for book 1670...
1671,Book Title 1671,Author 71,1973,Publisher 11,Mystery,2.4,724,French,Description for book 1671...
1672,Book Title 1672,Author 72,1938,Publisher 12,Mystery,3.9,758,German,Description for book 1672...
1673,Book Title 1673,Author 73,1957,Publisher 13,Biography,1.7,226,German,Description for book 1673...
1674,Book Title 1674,Author 74,1940,Publisher 14,Fiction,3.3,398,Chinese,Description for book 1674...
1675,Book Title 1675,Author 75,1901,Publisher 15,Fantasy,2.0,555,Spanish,Description for book 1675...
1676,Book Title 1676,Author 76,1993,Publisher 16,Fiction,1.2,590,English,Description for book 1676...
1677,Book Title 1677,Author 77,1919,Publisher 17,Thriller,3.0,784,German,Description for book 1677...
1678,Book Title 1678,Author 78,1991,Publisher 18,Romance,2.9,535,Chinese,Description for book 1678...
1679,Book Title 1679,Author 79,2012,Publisher 19,Non-Fiction,2.5,338,French,Description for book 1679...
1680,Book Title 1680,Author 80,1986,Publisher 0,Thriller,2.0,188,French,Description for book 1680...
1681,Book Title 1681,Author 81,1984,Publisher 1,Thriller,2.8,445,German,Description for book 1681...
1682,Book Title 1682,Author 82,2019,Publisher 2,Thriller,4.7,617,English,Description for book 1682...
1683,Book Title 1683,Author 83,1900,Publisher 3,Fiction,4.5,540,French,Description for book 1683...
1684,Book Title 1684,Author 84,1972,Publisher 4,Biography,1.3,334,German,Description for book 1684...
1685,Book Title 1685,Author 85,1982,Publisher 5,Fiction,1.8,646,German,Description for book 1685...
1686,Book Title 1686,Author 86,2014,Publisher 6,Fiction,4.4,200,French,Description for book 1686...
1687,Book Title 1687,Author 87,1979,Publisher 7,Mystery,2.0,722,Chinese,Description for book 1687...
1688,Book Title 1688,Author 88,1909,Publisher 8,Non-Fiction,2.4,620,German,Description for book 1688...
1689,Book Title 1689,Author 89,1909,Publisher 9,Fiction,2.1,164,French,Description for book 1689...
1690,Book Title 1690,Author 90,1958,Publisher 10,Romance,2.1,699,English,Description for book 1690...
1691,Book Title 1691,Author 91,1919,Publisher 11,Science Fiction,2.5,708,English,Description for book 1691...
1692,Book Title 1692,Author 92,1957,Publisher 12,Romance,3.4,419,German,Description for book 1692...
1693,Book Title 1693,Author 93,1980,Publisher 13,Fantasy,1.9,559,Chinese,Description for book 1693...
1694,Book Title 1694,Author 94,1955,Publisher 14,Biography,2.8,119,English,Description for book 1694...
1695,Book Title 1695,Author 95,1957,Publisher 15,Romance,3.7,139,Spanish,Description for book 1695...
1696,Book Title 1696,Author 96,1972,Publisher 16,Horror,2.7,202,French,Description for book 1696...
1697,Book Title 1697,Author 97,1982,Publisher 17,Science Fiction,4.7,598,Spanish,Description for book 1697...
1698,Book Title 1698,Author 98,2022,Publisher 18,Romance,2.7,756,German,Description for book 1698...
1699,Book Title 1699,Author 99,1979,Publisher 19,Biography,1.7,728,French,Description for book 1699...
1700,Book Title 1700,Author 0,1938,Publisher 0,Fiction,4.4,459,Chinese,Description for book 1700...
1701,Book Title 1701,Author 1,2020,Publisher 1,Biography,1.6,285,German,Description for book 1701...
1702,Book Title 1702,Author 2,1981,Publisher 2,Mystery,1.2,646,English,Description for book 1702...
1703,Book Title 1703,Author 3,1950,Publisher 3,Fiction,3.7,143,German,Description for book 1703...
1704,Book Title 1704,Author 4,1966,Publisher 4,Non-Fiction,1.3,303,German,Description for book 1704...
1705,Book Title 1705,Author 5,1984,Publisher 5,Mystery,1.4,236,Spanish,Description for book 1705...
1706,Book Title 1706,Author 6,1900,Publisher 6,Science Fiction,2.4,298,English,Description for book 1706...
1707,Book Title 1707,Author 7,1945,Publisher 7,Biography,1.3,586,English,Description for book 1707...
1708,Book Title 1708,Author 8,1958,Publisher 8,Biography,2.9,735,German,Description for book 1708...
1709,Book Title 1709,Author 9,1975,Publisher 9,Science Fiction,2.9,206,Chinese,Description for book 1709...
1710,Book Title 1710,Author 10,1918,Publisher 10,Romance,1.5,740,Spanish,Description for book 1710...
1711,Book Title 1711,Author 11,1949,Publisher 11,Horror,1.8,355,French,Description for book 1711...
1712,Book Title 1712,Author 12,1997,Publisher 12,Thriller,1.8,496,French,Description for book 1712...
1713,Book Title 1713,Author 13,2008,Publisher 13,Thriller,1.4,288,Chinese,Description for book 1713...
1714,Book Title 1714,Author 14,1910,Publisher 14,Science Fiction,4.4,256,German,Description for book 1714...
1715,Book Title 1715,Author 15,1952,Publisher 15,Science Fiction,1.2,523,French,Description for book 1715...
1716,Book Title 1716,Author 16,1933,Publisher 16,Romance,4.2,158,German,Description for book 1716...
1717,Book Title 1717,Author 17,1987,Publisher 17,Science Fiction,4.9,302,Spanish,Description for book 1717...
1718,Book Title 1718,Author 18,1969,Publisher 18,Fantasy,1.7,241,French,Description for book 1718...
1719,Book Title 1719,Author 19,1915,Publisher 19,Science Fiction,4.5,195,French,Description for book 1719...
1720,Book Title 1720,Author 20,1934,Publisher 0,Fantasy,2.7,340,Spanish,Description for book 1720...
1721,Book Title 1721,Author 21,1922,Publisher 1,Science Fiction,4.1,207,German,Description for book 1721...
1722,Book Title 1722,Author 22,1962,Publisher 2,Science Fiction,1.4,630,English,Description for book 1722...
1723,Book Title 1723,Author 23,1974,Publisher 3,Fiction,2.1,780,German,Description for book 1723...
1724,Book Title 1724,Author 24,2020,Publisher 4,Fantasy,5.0,591,Spanish,Description for book 1724...
1725,Book Title 1725,Author 25,1987,Publisher 5,Romance,4.7,410,French,Description for book 1725...
1726,Book Title 1726,Author 26,2000,Publisher 6,Fiction,1.2,473,German,Description for book 1726...
1727,Book Title 1727,Author 27,1975,Publisher 7,Romance,1.4,779,French,Description for book 1727...
1728,Book Title 1728,Author 28,1982,Publisher 8,Science Fiction,4.7,449,Spanish,Description for book 1728...
1729,Book Title 1729,Author 29,1959,Publisher 9,Fiction,1.9,339,German,Description for book 1729...
1730,Book Title 1730,Author 30,1933,Publisher 10,Fantasy,1.4,661,French,Description for book 1730...
1731,Book Title 1731,Author 31,1969,Publisher 11,Mystery,3.8,546,Chinese,Description for book 1731...
1732,Book Title 1732,Author 32,1925,Publisher 12,Thriller,4.2,119,Spanish,Description for book 1732...
1733,Book Title 1733,Author 33,1918,Publisher 13,Romance,1.5,287,German,Description for book 1733...
1734,Book Title 1734,Author 34,1920,Publisher 14,Fiction,1.4,603,Chinese,Description for book 1734...
1735,Book Title 1735,Author 35,2018,Publisher 15,Mystery,2.5,674,French,Description for book 1735...
1736,Book Title 1736,Author 36,1958,Publisher 16,Science Fiction,3.7,288,Chinese,Description for book 1736...
1737,Book Title 1737,Author 37,1970,Publisher 17,Horror,4.0,289,German,Description for book 1737...
1738,Book Title 1738,Author 38,1951,Publisher 18,Horror,2.8,196,Spanish,Description for book 1738...
1739,Book Title 1739,Author 39,1925,Publisher 19,Biography,2.6,679,English,Description for book 1739...
1740,Book Title 1740,Author 40,1962,Publisher 0,Science Fiction,1.1,741,English,Description for book 1740...
1741,Book Title 1741,Author 41,1922,Publisher 1,Non-Fiction,3.6,473,French,Description for book 1741...
1742,Book Title 1742,Author 42,1999,Publisher 2,Science Fiction,1.9,129,Spanish,Description for book 1742...
1743,Book Title 1743,Author 43,1968,Publisher 3,Fiction,2.5,423,Chinese,Description for book 1743...
1744,Book Title 1744,Author 44,1972,Publisher 4,Romance,3.8,519,English,Description for book 1744...
1745,Book Title 1745,Author 45,2013,Publisher 5,Science Fiction,1.9,353,English,Description for book 1745...
1746,Book Title 1746,Author 46,1920,Publisher 6,Fantasy,2.0,323,Spanish,Description for book 1746...
1747,Book Title 1747,Author 47,1941,Publisher 7,Biography,3.5,407,Spanish,Description for book 1747...
1748,Book Title 1748,Author 48,1921,Publisher 8,Biography,1.7,307,English,Description for book 1748...
1749,Book Title 1749,Author 49,1994,Publisher 9,Romance,1.6,378,Chinese,Description for book 1749...
1750,Book Title 1750,Author 50,1919,Publisher 10,Non-Fiction,1.8,277,German,Description for book 1750...
1751,Book Title 1751,Author 51,1997,Publisher 11,Mystery,1.7,267,German,Description for book 1751...
1752,Book Title 1752,Author 52,1999,Publisher 12,Science Fiction,3.3,347,French,Description for book 1752...
1753,Book Title 1753,Author 53,1973,Publisher 13,Science Fiction,4.3,421,Spanish,Description for book 1753...
1754,Book Title 1754,Author 54,1984,Publisher 14,Mystery,2.1,573,Spanish,Description for book 1754...
1755,Book Title 1755,Author 55,1962,Publisher 15,Mystery,4.7,713,Chinese,Description for book 1755...
1756,Book Title 1756,Author 56,1952,Publisher 16,Non-Fiction,4.0,140,French,Description for book 1756...
1757,Book Title 1757,Author 57,1946,Publisher 17,Fiction,2.8,672,Spanish,Description for book 1757...
1758,Book Title 1758,Author 58,1916,Publisher 18,Science Fiction,1.3,435,French,Description for book 1758...
1759,Book Title 1759,Author 59,1921,Publisher 19,Biography,3.4,263,French,Description for book 1759...
1760,Book Title 1760,Author 60,1923,Publisher 0,Thriller,1.1,676,English,Description for book 1760...
1761,Book Title 1761,Author 61,1997,Publisher 1,Fiction,3.2,198,Chinese,Description for book 1761...
1762,Book Title 1762,Author 62,1991,Publisher 2,Fantasy,2.5,665,Chinese,Description for book 1762...
1763,Book Title 1763,Author 63,1965,Publisher 3,Fantasy,3.5,566,Chinese,Description for book 1763...
1764,Book Title 1764,Author 64,2008,Publisher 4,Fiction,2.3,541,Chinese,Description for book 1764...
1765,Book Title 1765,Author 65,1938,Publisher 5,Non-Fiction,3.0,244,Chinese,Description for book 1765...
1766,Book Title 1766,Author 66,1922,Publisher 6,Romance,3.0,771,French,Description for book 1766...
1767,Book Title 1767,Author 67,1949,Publisher 7,Fantasy,1.0,332,English,Description for book 1767...
1768,Book Title 1768,Author 68,1997,Publisher 8,Biography,2.0,385,German,Description for book 1768...
1769,Book Title 1769,Author 69,1948,Publisher 9,Biography,3.2,326,Chinese,Description for book 1769...
1770,Book Title 1770,Author 70,2009,Publisher 10,Romance,4.6,480,English,Description for book 1770...
1771,Book Title 1771,Author 71,1901,Publisher 11,Science Fiction,2.5,101,German,Description for book 1771...
1772,Book Title 1772,Author 72,1914,Publisher 12,Fantasy,2.4,455,Spanish,Description for book 1772...
1773,Book Title 1773,Author 73,1957,Publisher 13,Non-Fiction,2.7,126,English,Description for book 1773...
1774,Book Title 1774,Author 74,1927,Publisher 14,Non-Fiction,4.5,570,Spanish,Description for book 1774...
1775,Book Title 1775,Author 75,2013,Publisher 15,Thriller,2.2,690,Spanish,Description for book 1775...
1776,Book Title 1776,Author 76,1919,Publisher 16,Mystery,1.1,498,French,Description for book 1776...
1777,Book Title 1777,Author 77,1943,Publisher 17,Fiction,2.0,170,German,Description for book 1777...
1778,Book Title 1778,Author 78,1976,Publisher 18,Fantasy,3.4,427,Chinese,Description for book 1778...
1779,Book Title 1779,Author 79,1996,Publisher 19,Fiction,1.0,210,English,Description for book 1779...
1780,Book Title 1780,Author 80,1963,Publisher 0,Romance,4.5,223,German,Description for book 1780...
1781,Book Title 1781,Author 81,2007,Publisher 1,Biography,4.5,348,French,Description for book 1781...
1782,Book Title 1782,Author 82,1949,Publisher 2,Fantasy,2.0,281,Chinese,Description for book 1782...
1783,Book Title 1783,Author 83,2018,Publisher 3,Fiction,3.9,595,English,Description for book 1783...
1784,Book Title 1784,Author 84,1964,Publisher 4,Horror,4.9,577,French,Description for book 1784...
1785,Book Title 1785,Author 85,1971,Publisher 5,Fantasy,2.0,699,French,Description for book 1785...
1786,Book Title 1786,Author 86,1959,Publisher 6,Biography,1.2,562,English,Description for book 1786...
1787,Book Title 1787,Author 87,1971,Publisher 7,Fantasy,4.2,120,Spanish,Description for book 1787...
1788,Book Title 1788,Author 88,1944,Publisher 8,Romance,4.7,333,French,Description for book 1788...
1789,Book Title 1789,Author 89,1952,Publisher 9,Non-Fiction,2.6,768,Chinese,Description for book 1789...
1790,Book Title 1790,Author 90,1987,Publisher 10,Mystery,3.0,365,French,Description for book 1790...
1791,Book Title 1791,Author 91,1936,Publisher 11,Horror,2.1,658,French,Description for book 1791...
1792,Book Title 1792,Author 92,1902,Publisher 12,Biography,2.0,600,Spanish,Description for book 1792...
1793,Book Title 1793,Author 93,1953,Publisher 13,Fiction,4.0,335,German,Description for book 1793...
1794,Book Title 1794,Author 94,2010,Publisher 14,Thriller,4.9,154,Spanish,Description for book 1794...
1795,Book Title 1795,Author 95,1905,Publisher 15,Science Fiction,5.0,248,German,Description for book 1795...
1796,Book Title 1796,Author 96,1929,Publisher 16,Fantasy,3.9,556,Chinese,Description for book 1796...
1797,Book Title 1797,Author 97,1914,Publisher 17,Romance,3.8,708,Spanish,Description for book 1797...
1798,Book Title 1798,Author 98,1952,Publisher 18,Fantasy,2.2,399,Spanish,Description for book 1798...
1799,Book Title 1799,Author 99,1974,Publisher 19,Romance,4.7,196,Spanish,Description for book 1799...
1800,Book Title 1800,Author 0,1900,Publisher 0,Thriller,1.8,473,English,Description for book 1800...
1801,Book Title 1801,Author 1,1917,Publisher 1,Mystery,4.6,305,Spanish,Description for book 1801...
1802,Book Title 1802,Author 2,1959,Publisher 2,Romance,1.4,457,German,Description for book 1802...
1803,Book Title 1803,Author 3,1963,Publisher 3,Mystery,2.7,578,Spanish,Description for book 1803...
